[4/17/23 01:02AM] Redx12 used command ::vote | Player rights = PLAYER	
[4/27/23 05:01PM] Redx12 used command ::vboss | Player rights = FORSAKEN_DONATOR	
[4/27/23 05:01PM] Redx12 used command ::yell vote for tarn plox :)  | Player rights = FORSAKEN_DONATOR	
[4/27/23 05:01PM] Redx12 used command ::yell k3  | Player rights = FORSAKEN_DONATOR	
[4/27/23 05:03PM] Redx12 used command ::veigar | Player rights = FORSAKEN_DONATOR	
[4/27/23 05:03PM] Redx12 used command ::ninetails | Player rights = FORSAKEN_DONATOR	
[4/27/23 05:04PM] Redx12 used command ::pos | Player rights = FORSAKEN_DONATOR	
[4/27/23 05:04PM] Redx12 used command ::meruem | Player rights = FORSAKEN_DONATOR	
[4/27/23 05:04PM] Redx12 used command ::pos | Player rights = FORSAKEN_DONATOR	
[4/27/23 05:05PM] Redx12 used command ::golden | Player rights = FORSAKEN_DONATOR	
[4/27/23 05:06PM] Redx12 used command ::meruem | Player rights = FORSAKEN_DONATOR	
[4/27/23 05:06PM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/27/23 05:06PM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/27/23 05:06PM] Redx12 used command ::pos | Player rights = FORSAKEN_DONATOR	
[4/27/23 05:06PM] Redx12 used command ::golden | Player rights = FORSAKEN_DONATOR	
[4/27/23 05:06PM] Redx12 used command ::home | Player rights = FORSAKEN_DONATOR	
[4/27/23 05:06PM] Redx12 used command ::veigar | Player rights = FORSAKEN_DONATOR	
[4/27/23 05:07PM] Redx12 used command ::pos | Player rights = FORSAKEN_DONATOR	
[4/27/23 05:07PM] Redx12 used command ::home | Player rights = FORSAKEN_DONATOR	
[4/27/23 05:08PM] Redx12 used command ::ninetails | Player rights = FORSAKEN_DONATOR	
[4/27/23 05:08PM] Redx12 used command ::meruem | Player rights = FORSAKEN_DONATOR	
[4/27/23 05:08PM] Redx12 used command ::golden | Player rights = FORSAKEN_DONATOR	
[4/27/23 05:08PM] Redx12 used command ::home | Player rights = FORSAKEN_DONATOR	
[4/27/23 05:08PM] Redx12 used command ::home | Player rights = FORSAKEN_DONATOR	
[4/27/23 05:08PM] Redx12 used command ::home | Player rights = FORSAKEN_DONATOR	
[4/27/23 05:08PM] Redx12 used command ::home | Player rights = FORSAKEN_DONATOR	
[4/27/23 05:09PM] Redx12 used command ::pos | Player rights = FORSAKEN_DONATOR	
[4/27/23 05:10PM] Redx12 used command ::pos | Player rights = FORSAKEN_DONATOR	
[4/27/23 05:10PM] Redx12 used command ::pos | Player rights = FORSAKEN_DONATOR	
[4/27/23 05:27PM] Redx12 used command ::yell vote plox k3  | Player rights = FORSAKEN_DONATOR	
[4/27/23 05:27PM] Redx12 used command ::yell 25/50  | Player rights = FORSAKEN_DONATOR	
[4/27/23 05:35PM] Redx12 used command ::veigar | Player rights = FORSAKEN_DONATOR	
[4/27/23 05:37PM] Redx12 used command ::home | Player rights = FORSAKEN_DONATOR	
[4/27/23 05:38PM] Redx12 used command ::yell kabal live on yt - @ ::discord - media  | Player rights = FORSAKEN_DONATOR	
[4/27/23 05:38PM] Redx12 used command ::yell vote plox k3  | Player rights = FORSAKEN_DONATOR	
[4/27/23 05:39PM] Redx12 used command ::yell 28/50!  | Player rights = FORSAKEN_DONATOR	
[4/27/23 05:42PM] Redx12 used command ::rewards 1 all | Player rights = FORSAKEN_DONATOR	
[4/27/23 05:42PM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/27/23 05:42PM] Redx12 used command ::yell vote plox 33/50 | Player rights = FORSAKEN_DONATOR	
[4/27/23 05:48PM] Redx12 used command ::vboss | Player rights = FORSAKEN_DONATOR	
[4/27/23 05:48PM] Redx12 used command ::yell ty | Player rights = FORSAKEN_DONATOR	
[4/27/23 05:49PM] Redx12 used command ::home | Player rights = FORSAKEN_DONATOR	
[4/27/23 05:52PM] Redx12 used command ::yell vote plox k3  | Player rights = FORSAKEN_DONATOR	
[4/27/23 06:04PM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/27/23 06:05PM] Redx12 used command ::veigar | Player rights = FORSAKEN_DONATOR	
[4/27/23 06:05PM] Redx12 used command ::yell vote plox  | Player rights = FORSAKEN_DONATOR	
[4/27/23 06:05PM] Redx12 used command ::yell kabal live on yt @ ::discord - media  | Player rights = FORSAKEN_DONATOR	
[4/27/23 06:06PM] Redx12 used command ::ninetails | Player rights = FORSAKEN_DONATOR	
[4/27/23 06:07PM] Redx12 used command ::golden | Player rights = FORSAKEN_DONATOR	
[4/27/23 06:09PM] Redx12 used command ::home | Player rights = FORSAKEN_DONATOR	
[4/27/23 06:33PM] Redx12 used command ::yell vote plox  | Player rights = FORSAKEN_DONATOR	
[4/27/23 06:33PM] Redx12 used command ::yell k3 k3  | Player rights = FORSAKEN_DONATOR	
[4/27/23 06:35PM] Redx12 used command ::veigar | Player rights = FORSAKEN_DONATOR	
[4/27/23 06:37PM] Redx12 used command ::home | Player rights = FORSAKEN_DONATOR	
[4/27/23 06:41PM] Redx12 used command ::vboss | Player rights = FORSAKEN_DONATOR	
[4/27/23 06:41PM] Redx12 used command ::yell ty alex | Player rights = FORSAKEN_DONATOR	
[4/27/23 06:44PM] Redx12 used command ::home | Player rights = FORSAKEN_DONATOR	
[4/27/23 06:44PM] Redx12 used command ::home | Player rights = FORSAKEN_DONATOR	
[4/27/23 06:44PM] Redx12 used command ::home | Player rights = FORSAKEN_DONATOR	
[4/27/23 06:44PM] Redx12 used command ::home | Player rights = FORSAKEN_DONATOR	
[4/27/23 06:57PM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/27/23 07:04PM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/27/23 07:05PM] Redx12 used command ::veigar | Player rights = FORSAKEN_DONATOR	
[4/27/23 07:05PM] Redx12 used command ::yell vote plox k3 k3 k3 k3 | Player rights = FORSAKEN_DONATOR	
[4/27/23 07:06PM] Redx12 used command ::ninetails | Player rights = FORSAKEN_DONATOR	
[4/27/23 07:07PM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/27/23 07:07PM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/27/23 07:07PM] Redx12 used command ::meruemgzzz | Player rights = FORSAKEN_DONATOR	
[4/27/23 07:08PM] Redx12 used command ::meruem | Player rights = FORSAKEN_DONATOR	
[4/27/23 07:09PM] Redx12 used command ::home | Player rights = FORSAKEN_DONATOR	
[4/27/23 07:22PM] Redx12 used command ::yell vote plox k3 k3 | Player rights = FORSAKEN_DONATOR	
[4/27/23 07:22PM] Redx12 used command ::yell  17/50  | Player rights = FORSAKEN_DONATOR	
[4/27/23 07:26PM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/27/23 07:27PM] Redx12 used command ::youtube | Player rights = FORSAKEN_DONATOR	
[4/27/23 07:28PM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/27/23 07:28PM] Redx12 used command ::yell starting stream shortly!!!!! setting up @redx12  | Player rights = FORSAKEN_DONATOR	
[4/27/23 07:28PM] Redx12 used command ::yell on yt | Player rights = FORSAKEN_DONATOR	
[4/27/23 07:29PM] Redx12 used command ::home | Player rights = FORSAKEN_DONATOR	
[4/27/23 07:33PM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/27/23 07:33PM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/27/23 07:33PM] Redx12 used command ::yell booting up stream now! @redx12 on yt | Player rights = FORSAKEN_DONATOR	
[4/27/23 07:34PM] Redx12 used command ::yell huge g/a's!  | Player rights = FORSAKEN_DONATOR	
[4/27/23 07:34PM] Redx12 used command ::yell hosting raids | Player rights = FORSAKEN_DONATOR	
[4/27/23 07:35PM] Redx12 used command ::veigar | Player rights = FORSAKEN_DONATOR	
[4/27/23 07:36PM] Redx12 used command ::yell live on yt ::discord - media  | Player rights = FORSAKEN_DONATOR	
[4/27/23 07:38PM] Redx12 used command ::yell rolling first g/a @redx12 on yt ::discord - media  | Player rights = FORSAKEN_DONATOR	
[4/27/23 07:38PM] Redx12 used command ::home | Player rights = FORSAKEN_DONATOR	
[4/27/23 07:38PM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/27/23 07:39PM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/27/23 07:39PM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/27/23 07:40PM] Redx12 used command ::yell live on yt - hosting raids! @redx12 on yt! | Player rights = FORSAKEN_DONATOR	
[4/27/23 07:40PM] Redx12 used command ::yell ::discord - media | Player rights = FORSAKEN_DONATOR	
[4/27/23 07:41PM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/27/23 07:43PM] Redx12 used command ::yell hosting raids @redx12 on yt | Player rights = FORSAKEN_DONATOR	
[4/27/23 07:46PM] Redx12 used command ::yell rolling box g/a!!!! | Player rights = FORSAKEN_DONATOR	
[4/27/23 07:46PM] Redx12 used command ::yell @redx12 on yt!!! | Player rights = FORSAKEN_DONATOR	
[4/27/23 07:50PM] Redx12 used command ::yell live on yt @redx12 huge g/as every 30 min- hour  | Player rights = FORSAKEN_DONATOR	
[4/27/23 07:51PM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/27/23 07:52PM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/27/23 07:52PM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/27/23 07:53PM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/27/23 07:53PM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/27/23 07:53PM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/27/23 07:55PM] Redx12 used command ::yell live on yt @redx12! huge giveaways!!!!!! | Player rights = FORSAKEN_DONATOR	
[4/27/23 07:57PM] Redx12 used command ::yell live on yt @redx12 huge g/a's! | Player rights = FORSAKEN_DONATOR	
[4/27/23 07:59PM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:00PM] Redx12 used command ::yell live on yt @redx12 on yt!!! huge g/a's! hosting raids! | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:00PM] Redx12 used command ::yell chill vibes | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:00PM] Redx12 used command ::yell vote for tarn plox! :)  | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:00PM] Redx12 used command ::yell 33/50 | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:00PM] Redx12 used command ::yell lets goooo | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:00PM] Redx12 used command ::yell alex <3 | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:00PM] Redx12 used command ::yell k3 | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:04PM] Redx12 used command ::yell rolling another cursed box g/a shortly @redx12 on yt | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:05PM] Redx12 used command ::yell rolling cursed box g/a shortly! live on yt@ redx12 | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:05PM] Redx12 used command ::yell hosting raids, chillen  | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:05PM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:07PM] Redx12 used command ::yell rolling cursed box g/a shortly come enter @redx12 on yt | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:07PM] Redx12 used command ::yell on yt :)  | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:08PM] Redx12 used command ::yell vote for tarn plox!  | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:10PM] Redx12 used command ::vboss | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:10PM] Redx12 used command ::yell ty everyone! tarn 31 | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:10PM] Redx12 used command ::yell #1 | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:17PM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:18PM] Redx12 used command ::yell vote plox :)  | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:18PM] Redx12 used command ::yell k3  | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:18PM] Redx12 used command ::yell live on yt! @redx12 - huuuuuge g/a's | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:20PM] Redx12 used command ::yell hosting raids live on yt! @redx12 k3  | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:20PM] Redx12 used command ::yell huge g/a's!!!!! | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:22PM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:23PM] Redx12 used command ::yell live on yt @redx12!! hosting raids! huge g/a's  | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:23PM] Redx12 used command ::yell 6x6 aoe goku bow at end of stream if 100 likes | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:23PM] Redx12 used command ::yell rollling cursed box and sov scroll g/a in 20  | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:25PM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:27PM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:30PM] Redx12 used command ::yell rolling cursed box and sov pray scroll g/a in 10 @redx12 on yt | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:30PM] Redx12 used command ::yell on yt | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:37PM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:41PM] Redx12 used command ::yell live on yt @redx12!!! huge g/as! | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:41PM] Redx12 used command ::yell 6x6 goku bow g/a if we hit 100 likes | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:42PM] Redx12 used command ::yell cursed box g/a in 20  | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:42PM] Redx12 used command ::yell vote plox | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:42PM] Redx12 used command ::yell tarn #1 | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:42PM] Redx12 used command ::yell Live on yt @redx12 :)  | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:46PM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:47PM] Redx12 used command ::yell cursed box g/a in 10 min @redx12 on yt | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:47PM] Redx12 used command ::yell vote for tarn all k3  | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:47PM] Redx12 used command ::yell im hosting raids everyone  | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:48PM] Redx12 used command ::yell im hosting raids live on yt :) if you need your 50 kills | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:48PM] Redx12 used command ::yell huge giveways  | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:48PM] Redx12 used command ::yell 6x6 goku bow if we hit 100 likes  | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:48PM] Redx12 used command ::yell k3  | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:50PM] Redx12 used command ::pos | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:51PM] Redx12 used command ::yell live on yt @redx12 :) chill vibes, cursed box g/a in 5  | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:54PM] Redx12 used command ::vboss | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:54PM] Redx12 used command ::yell ty alexxx!! k3  | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:54PM] Redx12 used command ::yell @redx12 on yt | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:56PM] Redx12 used command ::yell rolling cursed box g/a!!!! @redx12 on yt | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:58PM] Redx12 used command ::yell rolling another since it hit on iron! come @redx12 on yt | Player rights = FORSAKEN_DONATOR	
[4/27/23 08:58PM] Redx12 used command ::yell cursed box g/a | Player rights = FORSAKEN_DONATOR	
[4/27/23 09:00PM] Redx12 used command ::yell next cursed box g/a in 30 | Player rights = FORSAKEN_DONATOR	
[4/27/23 09:01PM] Redx12 used command ::yell live on yt @redx12! hosting raids | Player rights = FORSAKEN_DONATOR	
[4/27/23 09:01PM] Redx12 used command ::yell 6x6 goku bow if we hit 100 likes  | Player rights = FORSAKEN_DONATOR	
[4/27/23 09:05PM] Redx12 used command ::yell vote plox :)  | Player rights = FORSAKEN_DONATOR	
[4/27/23 09:05PM] Redx12 used command ::yell tarn #1 | Player rights = FORSAKEN_DONATOR	
[4/27/23 09:06PM] Redx12 used command ::veigar | Player rights = FORSAKEN_DONATOR	
[4/27/23 09:06PM] Redx12 used command ::ninetails | Player rights = FORSAKEN_DONATOR	
[4/27/23 09:07PM] Redx12 used command ::yell live on yt @redx12 cursed box g/a in 20, chill vibes | Player rights = FORSAKEN_DONATOR	
[4/27/23 09:07PM] Redx12 used command ::yell 6x6 goku wep if we can hit 100 likes  | Player rights = FORSAKEN_DONATOR	
[4/27/23 09:08PM] Redx12 used command ::meruem | Player rights = FORSAKEN_DONATOR	
[4/27/23 09:09PM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/27/23 09:10PM] Redx12 used command ::golden | Player rights = FORSAKEN_DONATOR	
[4/27/23 09:12PM] Redx12 used command ::yell live @redx12 on yt | Player rights = FORSAKEN_DONATOR	
[4/27/23 09:12PM] Redx12 used command ::yell cursed box g/a in 15  | Player rights = FORSAKEN_DONATOR	
[4/27/23 09:13PM] Redx12 used command ::yell 6x6 goku bow if we hit 100 likes, gracious box at end of stream  | Player rights = FORSAKEN_DONATOR	
[4/27/23 09:20PM] Redx12 used command ::yell cursed box and collectors aura g/a in 10 min  | Player rights = FORSAKEN_DONATOR	
[4/27/23 09:21PM] Redx12 used command ::yell cursed box and collectors aura g/a in 10 min! live on yt @redx12 | Player rights = FORSAKEN_DONATOR	
[4/27/23 09:21PM] Redx12 used command ::yell cursed box g/a and collectors aura g/a in 10 min!  | Player rights = FORSAKEN_DONATOR	
[4/27/23 09:23PM] Redx12 used command ::yell cursed box and collectors aura g/a in 10 min @redx12 on yt | Player rights = FORSAKEN_DONATOR	
[4/27/23 09:24PM] Redx12 used command ::yell on yt! | Player rights = FORSAKEN_DONATOR	
[4/27/23 09:25PM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/27/23 09:25PM] Redx12 used command ::yell g/a in 5 min  | Player rights = FORSAKEN_DONATOR	
[4/27/23 09:25PM] Redx12 used command ::yell cursed box and collector aura | Player rights = FORSAKEN_DONATOR	
[4/27/23 09:25PM] Redx12 used command ::yell @redx12 on youtube! | Player rights = FORSAKEN_DONATOR	
[4/27/23 09:33PM] Redx12 used command ::yell cursed box and $28 in bonds in 30 min @redx12 on yt | Player rights = FORSAKEN_DONATOR	
[4/27/23 09:33PM] Redx12 used command ::yell 6x6 deathbringer bow if we hit 100 likes! | Player rights = FORSAKEN_DONATOR	
[4/27/23 09:33PM] Redx12 used command ::yell chill vibes! | Player rights = FORSAKEN_DONATOR	
[4/27/23 09:33PM] Redx12 used command ::vote | Player rights = FORSAKEN_DONATOR	
[4/27/23 09:34PM] Redx12 used command ::yell vote plox! tarn #1 | Player rights = FORSAKEN_DONATOR	
[4/27/23 09:34PM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/27/23 09:34PM] Redx12 used command ::veigar | Player rights = FORSAKEN_DONATOR	
[4/27/23 09:37PM] Redx12 used command ::yell hosting raids live on yt @redx12 :)  | Player rights = FORSAKEN_DONATOR	
[4/27/23 09:37PM] Redx12 used command ::yell cursed box and $28 in bonds in 30 | Player rights = FORSAKEN_DONATOR	
[4/27/23 09:39PM] Redx12 used command ::yell vote plox k3 33/50! tarn #1 | Player rights = FORSAKEN_DONATOR	
[4/27/23 09:41PM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/27/23 09:44PM] Redx12 used command ::yell vote plox k3  | Player rights = FORSAKEN_DONATOR	
[4/27/23 09:48PM] Redx12 used command ::vboss | Player rights = FORSAKEN_DONATOR	
[4/27/23 09:50PM] Redx12 used command ::yell cursed box and $28 in bond g/a in 15  | Player rights = FORSAKEN_DONATOR	
[4/27/23 09:50PM] Redx12 used command ::yell @redx12 on yt | Player rights = FORSAKEN_DONATOR	
[4/27/23 09:53PM] Redx12 used command ::yell 6x6 deathbringer bow if 100 likes! | Player rights = FORSAKEN_DONATOR	
[4/27/23 09:54PM] Redx12 used command ::yell cursed box and $28 in bonds g/a in 10 min  | Player rights = FORSAKEN_DONATOR	
[4/27/23 10:05PM] Redx12 used command ::veigar | Player rights = FORSAKEN_DONATOR	
[4/27/23 10:05PM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/27/23 10:05PM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
[4/27/23 10:07PM] Redx12 used command ::ninetails | Player rights = FORSAKEN_DONATOR	
[4/27/23 10:07PM] Redx12 used command ::bank | Player rights = FORSAKEN_DONATOR	
