[4/17/23 12:57AM] Login. ip: 24.147.0.90, mac: L9PDKW00065440A20230221220256.000000-300, uuid: AC-12-03-A5-1C-2A	
[4/17/23 12:58AM] Login. ip: 24.147.0.90, mac: L9PDKW00065440A20230221220256.000000-300, uuid: AC-12-03-A5-1C-2A	
[4/17/23 12:59AM] Login. ip: 24.147.0.90, mac: L9PDKW00065440A20230221220256.000000-300, uuid: AC-12-03-A5-1C-2A	
[4/17/23 01:00AM] Login. ip: 24.147.0.90, mac: L9PDKW00065440A20230221220256.000000-300, uuid: AC-12-03-A5-1C-2A	
[4/17/23 01:00AM] Login. ip: 24.147.0.90, mac: L9PDKW00065440A20230221220256.000000-300, uuid: AC-12-03-A5-1C-2A	
[4/17/23 01:01AM] PROGRESSION_ZONES|3037,10280,0|Said: Yoo 	
[4/17/23 01:01AM] (CC) Help. Said: Yooo 	
[4/17/23 01:02AM] (CC) Help. Said: Hey ruthie :) 	
[4/17/23 01:02AM] (CC) Help. Said: K doin it now	
[4/17/23 01:04AM] VBOSS|2980,2771,0|Said: There we go :) 	
[4/17/23 01:11AM] Picked up gr.Item $1 Scroll, amount: 5	
[4/26/23 10:55PM] Redx12 received x1 Yasuda Wings from Lord Yasuda!	
[4/26/23 10:59PM] (CC) Help. Said: Yasuda wings pog	
[4/26/23 10:59PM] (CC) Help. Said: Idk why it didnt show	
[4/26/23 10:59PM] (CC) Help. Said: But yee	
[4/26/23 10:59PM] (CC) Help. Said: Oh	
[4/26/23 10:59PM] (CC) Help. Said: I missed	
[4/26/23 10:59PM] (CC) Help. Said: Lol 	
[4/26/23 10:59PM] (CC) Help. Said: Had work call 	
[4/26/23 10:59PM] (CC) Help. Said: Tyyyy	
[4/26/23 10:59PM] (CC) Help. Said: Ahhh 	
[4/26/23 10:59PM] (CC) Help. Said: Gl icy	
[4/26/23 10:59PM] (CC) Help. Said: K3k3k3k3k	
[4/26/23 11:01PM] (CC) Help. Said: Gzz slayer	
[4/26/23 11:14PM] (CC) Help. Said: Sup rhi 	
[4/26/23 11:14PM] (CC) Help. Said: K3	
[4/26/23 11:15PM] (CC) Help. Said: Ayy ty ty :) 	
[4/26/23 11:18PM] Player bought 10946 x 1 from Sad's pos shop for 150000 Billions	
[4/26/23 11:19PM] Player bought 10946 x 4 from N O R O's pos shop for 600000 Billions	
[4/26/23 11:19PM] Player bought 10946 x 1 from Torlokt's pos shop for 140000 Billions	
[4/26/23 11:20PM] Has just redeemed a $1 Scroll successfully!	
[4/26/23 11:23PM] Has just redeemed a $1 Scroll successfully!	
[4/26/23 11:26PM] Has just redeemed a $1 Scroll successfully!	
[4/26/23 11:26PM] VBOSS|2985,2773,0|Said: Ty ty	
[4/26/23 11:27PM] Redx12 received x1 Yasuda Legs from Lord Yasuda!	
[4/26/23 11:27PM] (CC) Help. Said: Ty :) 	
[4/26/23 11:38PM] (CC) Help. Said: Or sell 	
[4/26/23 11:38PM] (CC) Help. Said: Wc	
[4/26/23 11:41PM] (CC) Help. Said: Id post in the help chan in disc, think theres a list hes going down 	
[4/26/23 11:41PM] (CC) Help. Said: /smh	
[4/26/23 11:41PM] (CC) Help. Said: Ffs	
[4/26/23 11:42PM] (CC) Help. Said: Typings hard guys 	
[4/26/23 11:42PM] (CC) Help. Said: Lol.	
[4/26/23 11:42PM] (CC) Help. Said: Shaddap	
[4/26/23 11:43PM] (CC) Help. Said: Vote on your main, vote on your ironman, and have your sister vote	
[4/26/23 11:43PM] (CC) Help. Said: For your afk acc	
[4/26/23 11:43PM] (CC) Help. Said: Whattttt	
[4/26/23 11:43PM] (CC) Help. Said: Go go 	
[4/26/23 11:44PM] (CC) Help. Said: Can vote on phone date 	
[4/26/23 11:44PM] (CC) Help. Said: Data	
[4/26/23 11:44PM] (CC) Help. Said: And have a family member from canada vote on ur afk behalf	
[4/26/23 11:44PM] (CC) Help. Said: Kekw	
[4/26/23 11:45PM] (CC) Help. Said: U just cant use afk acc to take rewards	
[4/26/23 11:45PM] (CC) Help. Said: You will be in trubbs kekw	
[4/26/23 11:46PM] (CC) Help. Said: Only 1 afk  :) 	
[4/26/23 11:50PM] (CC) Help. Said: Dr items in my pos 	
[4/26/23 11:51PM] (CC) Help. Said: Squish it!!!!	
[4/26/23 11:51PM] (CC) Help. Said: Read up slayer	
[4/26/23 11:51PM] (CC) Help. Said: Nek said found bug, i said squish it 	
[4/26/23 11:52PM] (CC) Help. Said: Lol.	
[4/26/23 11:52PM] (CC) Help. Said: :o i sozz	
[4/26/23 11:52PM] (CC) Help. Said: Is ok	
[4/26/23 11:53PM] (CC) Help. Said: U can doooo it 	
[4/26/23 11:55PM] (CC) Help. Said: Sephiroth!	
[4/26/23 11:55PM] (CC) Help. Said: I call him that anyway	
[4/26/23 11:55PM] (CC) Help. Said: Just sayin 	
[4/26/23 11:55PM] (CC) Help. Said: Facts	
[4/26/23 11:56PM] (CC) Help. Said: Dun dun, dun dun dun 	
[4/26/23 11:56PM] (CC) Help. Said: Sephiroth!	
[4/26/23 11:56PM] (CC) Help. Said: Tarn #1 and got #1 ff7 toon	
[4/26/23 11:56PM] (CC) Help. Said: Whattttt	
[4/26/23 11:56PM] (CC) Help. Said: Facts	
[4/26/23 11:56PM] (CC) Help. Said: Sephiroth and red ofc	
[4/26/23 11:56PM] (CC) Help. Said: My name based off ff7 btw	
[4/26/23 11:56PM] (CC) Help. Said: I didddd	
[4/26/23 11:57PM] (CC) Help. Said: Yeeeeee	
[4/26/23 11:57PM] (CC) Help. Said: 3 hours til i can vote on both lol 	
[4/26/23 11:57PM] (CC) Help. Said: Vote ploxxxx	
[4/26/23 11:59PM] (CC) Help. Said: :o 	
[4/26/23 11:59PM] (CC) Help. Said: She a boss too 	
[4/27/23 12:01AM] (CC) Help. Said: Crashed 	
[4/27/23 12:01AM] AURA_LOBBY|2661,3045,0|Said: Lol 	
[4/27/23 12:02AM] Has just redeemed a $1 Scroll successfully!	
[4/27/23 12:08AM] GLOBAL_BOSS|2141,5019,0|Said: Lol 	
[4/27/23 12:09AM] Has just redeemed a $1 Scroll successfully!	
[4/27/23 12:12AM] Player bought 10946 x 6 from Sad's pos shop for 900000 Billions	
[4/27/23 12:12AM] Player bought 10946 x 10 from Dead's pos shop for 1500000 Billions	
[4/27/23 12:12AM] Player bought 10946 x 7 from Dead's pos shop for 1050000 Billions	
[4/27/23 12:12AM] Player bought 10946 x 2 from Ks825's pos shop for 280000 Billions	
[4/27/23 12:12AM] Player bought 10946 x 10 from Ruthie's pos shop for 1540000 Billions	
[4/27/23 12:12AM] Player bought 10946 x 1 from Ruthie's pos shop for 154000 Billions	
[4/27/23 12:13AM] Has just redeemed a $1 Scroll successfully!	
[4/27/23 12:14AM] (CC) Help. Said: Gzz sad	
[4/27/23 12:14AM] (CC) Help. Said: Sd got drop from raids	
[4/27/23 12:14AM] (CC) Help. Said: Gzzz	
[4/27/23 12:14AM] (CC) Help. Said: Sad*!	
[4/27/23 12:15AM] (CC) Help. Said: Nice slayer :) 	
[4/27/23 12:15AM] (CC) Help. Said: Very pog	
[4/27/23 12:17AM] (CC) Help. Said:  ::kills	
[4/27/23 12:17AM] (CC) Help. Said: K3	
[4/27/23 12:18AM] Redx12 received x10 Counter Token from Black Goku!	
[4/27/23 12:18AM] (CC) Help. Said: U just get naked and kill stoof	
[4/27/23 12:18AM] (CC) Help. Said: Xd	
[4/27/23 12:18AM] (CC) Help. Said: Sad is hosting!	
[4/27/23 12:18AM] (CC) Help. Said: Join saddddd	
[4/27/23 12:19AM] (CC) Help. Said: Alex is going down a list	
[4/27/23 12:19AM] (CC) Help. Said:  ::reward 1 all 	
[4/27/23 12:20AM] (CC) Help. Said: U wanna buy? 	
[4/27/23 12:20AM] (CC) Help. Said: ^ i made an ironman 	
[4/27/23 12:20AM] (CC) Help. Said: Got it to almost sanctum in a day, its sickkkkk 	
[4/27/23 12:20AM] (CC) Help. Said: Xd	
[4/27/23 12:21AM] (CC) Help. Said: Dr gear in my pos :o 	
[4/27/23 12:21AM] (CC) Help. Said: Slayer u wanted to buy somethin? 	
[4/27/23 12:21AM] (CC) Help. Said: Ohhhh 	
[4/27/23 12:21AM] (CC) Help. Said: Gz brother	
[4/27/23 12:21AM] (CC) Help. Said: Lol rak	
[4/27/23 12:21AM] (CC) Help. Said: Lets goo gz	
[4/27/23 12:22AM] (CC) Help. Said: Pogggg	
[4/27/23 12:22AM] (CC) Help. Said: Huge bro	
[4/27/23 12:22AM] (CC) Help. Said: Big gz	
[4/27/23 12:22AM] (CC) Help. Said: Fookin yuge	
[4/27/23 12:22AM] (CC) Help. Said: Im for sale? wait what? 	
[4/27/23 12:23AM] (CC) Help. Said: Kekw k3 	
[4/27/23 12:23AM] (CC) Help. Said: Welcomeeeee	
[4/27/23 12:24AM] (CC) Help. Said: Yo, dont be like me, get your rev wyvern ticket b4 u eat $1's 	
[4/27/23 12:24AM] (CC) Help. Said: Omegalul	
[4/27/23 12:24AM] (CC) Help. Said: Welcome 	
[4/27/23 12:24AM] (CC) Help. Said: Still in my bank	
[4/27/23 12:24AM] (CC) Help. Said: Tauntin me	
[4/27/23 12:24AM] (CC) Help. Said: Peach	
[4/27/23 12:29AM] (CC) Help. Said: Crown is halo spot	
[4/27/23 12:29AM] (CC) Help. Said: Star is aura	
[4/27/23 12:29AM] (CC) Help. Said: Left of head is ^	
[4/27/23 12:29AM] (CC) Help. Said: Lol 	
[4/27/23 12:30AM] (CC) Help. Said: Crown comes from slenderman death box	
[4/27/23 12:30AM] (CC) Help. Said: Onyx griffon bis statue	
[4/27/23 12:30AM] (CC) Help. Said: Charybde 2nd bis ring other than owner	
[4/27/23 12:30AM] (CC) Help. Said: Untradeable too 	
[4/27/23 12:30AM] (CC) Help. Said: Gotta grind it 	
[4/27/23 12:30AM] (CC) Help. Said: Yee	
[4/27/23 12:31AM] (CC) Help. Said: I got 2 lol	
[4/27/23 12:31AM] (CC) Help. Said: Doubled 	
[4/27/23 12:31AM] (CC) Help. Said: Couldnt sell 2nd	
[4/27/23 12:31AM] (CC) Help. Said:  ::slayer	
[4/27/23 12:31AM] (CC) Help. Said: Or click the skil 	
[4/27/23 12:31AM] (CC) Help. Said: Skill	
[4/27/23 12:31AM] (CC) Help. Said: Lol we bout to see onyx and charybdis loot	
[4/27/23 12:31AM] (CC) Help. Said: Gl boys an gals	
[4/27/23 12:32AM] (CC) Help. Said: Oh btw all	
[4/27/23 12:32AM] (CC) Help. Said: Zeidan grimm drops blood enhance	
[4/27/23 12:32AM] (CC) Help. Said: 5m item	
[4/27/23 12:32AM] (CC) Help. Said: Ez	
[4/27/23 12:33AM] (CC) Help. Said: #themoreyouknow	
[4/27/23 12:33AM] (CC) Help. Said: Lol	
[4/27/23 12:33AM] (CC) Help. Said: Gl 	
[4/27/23 12:35AM] GLOBAL_BOSS|2143,5021,8|Said: Sad is hosting 	
[4/27/23 12:36AM] GLOBAL_BOSS|2143,5021,8|Said: @ ::discord - media	
[4/27/23 12:36AM] GLOBAL_BOSS|2143,5021,8|Said: Get them raids	
[4/27/23 12:36AM] GLOBAL_BOSS|2143,5021,8|Said:   then get naked besides a wep and go run :) 	
[4/27/23 12:36AM] GLOBAL_BOSS|2143,5021,8|Said: With sad	
[4/27/23 12:37AM] (CC) Help. Said: Gzz	
[4/27/23 12:39AM] (CC) Help. Said: 2x2 aoe wep in raids now	
[4/27/23 12:39AM] (CC) Help. Said: Btw!	
[4/27/23 12:39AM] (CC) Help. Said: Sad is hosting	
[4/27/23 12:39AM] (CC) Help. Said: Go go	
[4/27/23 12:40AM] (CC) Help. Said: 500 rank 	
[4/27/23 12:40AM] (CC) Help. Said: Infinite pray pot from globals or donator shop 	
[4/27/23 12:40AM] (CC) Help. Said: Smh	
[4/27/23 12:40AM] (CC) Help. Said: Cant have nice things...	
[4/27/23 12:40AM] (CC) Help. Said: Slayer broke it	
[4/27/23 12:41AM] (CC) Help. Said: Go to raids with sad	
[4/27/23 12:41AM] (CC) Help. Said: An pull one opking	
[4/27/23 12:41AM] (CC) Help. Said: But	
[4/27/23 12:41AM] (CC) Help. Said: Cheapest is 15m 	
[4/27/23 12:41AM] (CC) Help. Said: 3x3	
[4/27/23 12:42AM] (CC) Help. Said: Vendors in lil house 	
[4/27/23 12:43AM] (CC) Help. Said: Cali sober	
[4/27/23 12:43AM] (CC) Help. Said: :)	
[4/27/23 12:44AM] (CC) Help. Said: I like my mary jane k3 	
[4/27/23 12:49AM] Redx12 received x20 Counter Token from Black Goku!	
[4/27/23 02:58AM] Player sold 22135 x 1 to Okmante for 10000000 Billions in their pos shop	
[4/27/23 03:44AM] Played claimed 10M Billions from pos	
[4/27/23 03:51AM] INSTANCE2|2786,4775,344|Said: :dropoff	
[4/27/23 03:53AM] (CC) Help. Said: Another red??? 	
[4/27/23 03:53AM] (CC) Help. Said: :o 	
[4/27/23 03:54AM] (CC) Help. Said: Lol well, fuck	
[4/27/23 03:54AM] (CC) Help. Said: Sec	
[4/27/23 03:55AM] (CC) Help. Said: Made a yt redx12 just in case.	
[4/27/23 04:05AM] (CC) Help. Said: Auto retal off, spam out your instance	
[4/27/23 04:05AM] (CC) Help. Said: ^^^^	
[4/27/23 04:05AM] (CC) Help. Said: Tyyyy	
[4/27/23 04:06AM] GLOBAL_BOSS|2139,5020,8|Said: ;;yell for one of them!!!	
[4/27/23 04:06AM] GLOBAL_BOSS|2139,5020,8|Said: :yell on your phone data!	
[4/27/23 04:07AM] Redx12 received x1 Sovereignty prayer scroll from Final Boss Veigar!	
[4/27/23 04:08AM] (CC) Help. Said: Examine	
[4/27/23 04:08AM] (CC) Help. Said: Perks :)	
[4/27/23 04:08AM] (CC) Help. Said: Red is best, ofc ;) haha	
[4/27/23 04:08AM] (CC) Help. Said: K3k3k3k3k3	
[4/27/23 04:08AM] (CC) Help. Said: Red gang	
[4/27/23 04:08AM] (CC) Help. Said: K3s in the chattttt	
[4/27/23 04:09AM] (CC) Help. Said: Lol just noticed the sov scroll i got from veig, woo!	
[4/27/23 04:10AM] (CC) Help. Said: Ezzz	
[4/27/23 04:10AM] GLOBAL_BOSS|2143,5020,12|Said: Tyy	
[4/27/23 04:10AM] GLOBAL_BOSS|2143,5020,12|Said: Gl all 	
[4/27/23 04:10AM] GLOBAL_BOSS|2143,5020,12|Said: Gzzz	
[4/27/23 04:10AM] GLOBAL_BOSS|2143,5020,12|Said: I just need bow!!!	
[4/27/23 04:10AM] GLOBAL_BOSS|2143,5020,12|Said: And then log done!	
[4/27/23 04:10AM] GLOBAL_BOSS|2143,5020,12|Said: Aoksdoaskdoas	
[4/27/23 04:11AM] Gave item in trade to Erikenzo. Id: 13640, amount: 1	
[4/27/23 04:11AM] DEFAULT|2223,3757,0|Said: Np gl!	
[4/27/23 04:11AM] (CC) Help. Said: Ima give that sover scroll away on stream later, whatttt	
[4/27/23 04:12AM] (CC) Help. Said: Suh a real one 	
[4/27/23 04:14AM] (CC) Help. Said: Yooo gm savage	
[4/27/23 04:17AM] (CC) Help. Said: Yee was 29 then 39 lol 	
[4/27/23 04:18AM] (CC) Help. Said: :) 	
[4/27/23 04:18AM] INSTANCE2|2786,4775,344|Said: :yell k3 k3!!!!!	
[4/27/23 04:19AM] (CC) Help. Said: Im voting 	
[4/27/23 04:19AM] (CC) Help. Said: Go vboss	
[4/27/23 04:20AM] (CC) Help. Said: Voted!!!!	
[4/27/23 04:20AM] VBOSS|2981,2778,0|Said: I got them myself but 6-15m	
[4/27/23 04:20AM] VBOSS|2981,2778,0|Said: Depends on time 	
[4/27/23 04:21AM] VBOSS|2981,2778,0|Said: :o lol time 	
[4/27/23 04:21AM] VBOSS|2981,2778,0|Said: Glll	
[4/27/23 04:22AM] VBOSS|2981,2778,0|Said: Yoooo	
[4/27/23 04:22AM] VBOSS|2981,2778,0|Said: Gzzzz	
[4/27/23 04:22AM] Has just redeemed a $1 Scroll successfully!	
[4/27/23 04:24AM] (CC) Help. Said: Got it :) 	
[4/27/23 04:24AM] (CC) Help. Said: Np	
[4/27/23 04:24AM] Redx12 received x1 Gladiator Cape from Ezkel-Nojad!	
[4/27/23 04:26AM] (CC) Help. Said: Bank can be a lil glitchy, gotta have item over the box jus right	
[4/27/23 04:27AM] (CC) Help. Said: :o	
[4/27/23 04:36AM] (CC) Help. Said: Tyyyy	
[4/27/23 04:36AM] GLOBAL_BOSS|2137,5018,8|Said: Glll	
[4/27/23 04:39AM] VBOSS|2975,2772,0|Said: Sooooo close	
[4/27/23 04:39AM] (CC) Help. Said: Tyy	
[4/27/23 04:40AM] (CC) Help. Said: Yess, welcome, tarn the best!	
[4/27/23 04:41AM] VBOSS|2975,2772,0|Said: Glll	
[4/27/23 04:41AM] VBOSS|2975,2772,0|Said: Ty all 	
[4/27/23 04:41AM] VBOSS|2975,2772,0|Said: Gzzzz	
[4/27/23 04:42AM] Has just redeemed a $1 Scroll successfully!	
[4/27/23 04:44AM] (CC) Help. Said: Yooo k3	
[4/27/23 04:49AM] GLOBAL_BOSS|2139,5018,12|Said: I only need bow for log!	
[4/27/23 04:49AM] GLOBAL_BOSS|2139,5018,12|Said: Ploxxxxx	
[4/27/23 04:49AM] GLOBAL_BOSS|2139,5018,12|Said: Bow plox	
[4/27/23 04:49AM] GLOBAL_BOSS|2139,5018,12|Said: Gl all 	
[4/27/23 04:50AM] GLOBAL_BOSS|2141,5021,12|Said: Bonk bonk	
[4/27/23 04:50AM] GLOBAL_BOSS|2141,5021,12|Said: Hahahhaah	
[4/27/23 04:50AM] GLOBAL_BOSS|2141,5021,12|Said: Bop you suh with my wing	
[4/27/23 04:51AM] GLOBAL_BOSS|2141,5021,12|Said: F	
[4/27/23 04:51AM] GLOBAL_BOSS|2141,5021,12|Said: I just need bowwww lol 	
[4/27/23 04:51AM] GLOBAL_BOSS|2141,5021,12|Said: To complete the ninetails log	
[4/27/23 04:51AM] GLOBAL_BOSS|2141,5021,12|Said: Gllll	
[4/27/23 04:51AM] (CC) Help. Said: Tyyyy	
[4/27/23 04:51AM] (CC) Help. Said: And gll	
[4/27/23 04:52AM] GLOBAL_BOSS|2141,5021,12|Said: Fat fingers and granpda clicks, feelsbad kekw	
[4/27/23 04:53AM] GLOBAL_BOSS|2141,5021,12|Said: Xd	
[4/27/23 04:53AM] GLOBAL_BOSS|2141,5021,12|Said: Nooo	
[4/27/23 04:53AM] GLOBAL_BOSS|2141,5021,12|Said: Scam fox	
[4/27/23 04:53AM] GLOBAL_BOSS|2139,5018,4|Said: Only 3/8 for this one	
[4/27/23 04:53AM] GLOBAL_BOSS|2139,5018,4|Said: Vegiar i need 3 items	
[4/27/23 04:54AM] GLOBAL_BOSS|2139,5018,4|Said: Ninetails jsut bow	
[4/27/23 04:54AM] GLOBAL_BOSS|2139,5018,4|Said: And 3/12 for golden 	
[4/27/23 04:55AM] GLOBAL_BOSS|2139,5018,4|Said: Whattttt	
[4/27/23 04:55AM] GLOBAL_BOSS|2139,5018,4|Said: Entropy hacking	
[4/27/23 04:55AM] GLOBAL_BOSS|2139,5018,4|Said: -_-	
[4/27/23 04:55AM] GLOBAL_BOSS|2139,5018,4|Said: Gzz lol	
[4/27/23 04:56AM] GLOBAL_BOSS|2139,5018,4|Said: Oh lol	
[4/27/23 04:56AM] GLOBAL_BOSS|2139,5018,4|Said: I got 2 gracious boxes kekekkkk	
[4/27/23 04:56AM] GLOBAL_BOSS|2139,5018,4|Said: Ty	
[4/27/23 04:56AM] GLOBAL_BOSS|2139,5018,4|Said: :o	
[4/27/23 04:56AM] GLOBAL_BOSS|2139,5018,4|Said: Lies!	
[4/27/23 04:56AM] GLOBAL_BOSS|2139,5018,4|Said: Ss armor!	
[4/27/23 04:57AM] GLOBAL_BOSS|2139,5018,4|Said: Golden ape from dbz!!!!!	
[4/27/23 04:57AM] GLOBAL_BOSS|2139,5018,0|Said: Gllll	
[4/27/23 04:59AM] GLOBAL_BOSS|2139,5018,0|Said: Yooo	
[4/27/23 04:59AM] GLOBAL_BOSS|2139,5018,0|Said: 2 ocgb	
[4/27/23 04:59AM] GLOBAL_BOSS|2139,5018,0|Said: Gllll	
[4/27/23 04:59AM] Has just redeemed a $25 Bond successfully!	
[4/27/23 04:59AM] Has just redeemed a $25 Bond successfully!	
[4/27/23 04:59AM] Has just redeemed a $1 Scroll successfully!	
[4/27/23 05:01AM] GLOBAL_BOSS|2139,5018,0|Said: Gzzz an gl	
[4/27/23 05:01AM] GLOBAL_BOSS|2139,5018,0|Said: 9	
[4/27/23 05:01AM] Has just redeemed a $10 Bond successfully!	
[4/27/23 05:01AM] Has just redeemed a $1 Scroll successfully!	
[4/27/23 05:01AM] GLOBAL_BOSS|2137,5017,0|Said: 20	
[4/27/23 05:01AM] GLOBAL_BOSS|2137,5017,0|Said: Or 1	
[4/27/23 05:02AM] (CC) Help. Said: Ty ao 	
[4/27/23 05:10AM] Has just redeemed a $1 Scroll successfully!	
[4/27/23 06:16AM] Player sold 15006 x 1 to Final Hour for 2000000 Billions in their pos shop	
[4/27/23 11:59AM] Login. ip: 24.147.0.90, mac: L9PDKW00065440A20230221220256.000000-300, uuid: AC-12-03-A5-1C-2A	
[4/27/23 12:08PM] Has just redeemed a $10 Bond successfully!	
[4/27/23 12:08PM] Has just redeemed a $1 Scroll successfully!	
[4/27/23 12:09PM] Gave item in trade to Tera Wrist. Id: 19918, amount: 1	
[4/27/23 12:09PM] Gave item in trade to Tera Wrist. Id: 13640, amount: 1	
[4/27/23 12:09PM] Gave item in trade to Tera Wrist. Id: 3107, amount: 1	
[4/27/23 12:09PM] Gave item in trade to Tera Wrist. Id: 21934, amount: 1	
[4/27/23 12:09PM] Gave item in trade to Tera Wrist. Id: 20590, amount: 1	
[4/27/23 12:09PM] Gave item in trade to Tera Wrist. Id: 19913, amount: 1	
[4/27/23 12:09PM] Gave item in trade to Tera Wrist. Id: 15448, amount: 1	
[4/27/23 12:11PM] Redx12 received x1 Sanctum Golem Pet from Sanctum Golem!	
[4/27/23 12:11PM] Redx12 received x1 Solar Staff from Sanctum Golem!	
[4/27/23 12:13PM] Redx12 received x1 Solar Robe Bottom from Sanctum Golem!	
[4/27/23 12:13PM] Redx12 received x1 Solar Staff from Sanctum Golem!	
[4/27/23 12:16PM] Redx12 received x1 Solar Robe Top from Sanctum Golem!	
[4/27/23 12:17PM] Redx12 received x1 Solar Staff from Sanctum Golem!	
[4/27/23 12:18PM] Redx12 received x1 Solar Robe Bottom from Sanctum Golem!	
[4/27/23 12:18PM] Redx12 received x1 Solar Robe Bottom from Sanctum Golem!	
[4/27/23 12:21PM] Redx12 received x1 Lili Body from Lilinryss!	
[4/27/23 12:25PM] Played claimed 2000K Billions from pos	
[4/27/23 12:29PM] Has just redeemed a $1 Scroll successfully!	
[4/27/23 12:30PM] Player bought 10946 x 3 from L I T S's pos shop for 390000 Billions	
[4/27/23 12:30PM] Player bought 10946 x 7 from Freddie's pos shop for 1120000 Billions	
[4/27/23 12:30PM] Player bought 10946 x 5 from Lndy1991's pos shop for 800000 Billions	
[4/27/23 12:30PM] Player bought 10946 x 1 from Lndy1991's pos shop for 160000 Billions	
[4/27/23 12:30PM] Player bought 10946 x 10 from Sky's pos shop for 1600000 Billions	
[4/27/23 12:30PM] Player bought 10946 x 8 from Sky's pos shop for 1280000 Billions	
[4/27/23 12:30PM] Player bought 10946 x 1 from Raiks67's pos shop for 160000 Billions	
[4/27/23 12:30PM] Has just redeemed a $1 Scroll successfully!	
[4/27/23 12:35PM] DEFAULT|2222,3747,0|Said: Pp$::veigar	
[4/27/23 12:37PM] Gave item in trade to Purple17. Id: 15005, amount: 1	
[4/27/23 12:37PM] Gave item in trade to Purple17. Id: 15007, amount: 1	
[4/27/23 12:37PM] Gave item in trade to Purple17. Id: 19483, amount: 1	
[4/27/23 12:37PM] Gave item in trade to Purple17. Id: 13964, amount: 1	
[4/27/23 12:37PM] Gave item in trade to Purple17. Id: 15201, amount: 1	
[4/27/23 12:37PM] Gave item in trade to Purple17. Id: 15006, amount: 1	
[4/27/23 12:38PM] Gave item in trade to Purple17. Id: 13640, amount: 1	
[4/27/23 12:38PM] DEFAULT|2213,3748,0|Said: Yee	
[4/27/23 12:38PM] DEFAULT|2213,3748,0|Said: Use ur 3x3 on the staff	
[4/27/23 12:38PM] Gave item in trade to Purple17. Id: 8788, amount: 1	
[4/27/23 12:38PM] DEFAULT|2213,3748,0|Said: Make sure you use the 3x3 on the staff	
[4/27/23 12:38PM] DEFAULT|2213,3748,0|Said: Will eat solar wep	
[4/27/23 12:39PM] DEFAULT|2213,3748,0|Said: And give groudon 3x3	
[4/27/23 12:39PM] DEFAULT|2213,3748,0|Said: K3	
[4/27/23 12:39PM] DEFAULT|2213,3748,0|Said: Ezzzz	
[4/27/23 12:39PM] DEFAULT|2213,3748,0|Said: Now go slap them cheeks	
[4/27/23 12:39PM] DEFAULT|2213,3748,0|Said: K3	
[4/27/23 12:39PM] Receiving item from trade with Purple17 Id: 15646, amount: 1	
[4/27/23 12:39PM] Receiving item from trade with Purple17 Id: 15647, amount: 1	
[4/27/23 12:39PM] Receiving item from trade with Purple17 Id: 13964, amount: 1	
[4/27/23 12:39PM] Receiving item from trade with Purple17 Id: 23054, amount: 1	
[4/27/23 12:39PM] DEFAULT|2213,3748,0|Said: Gl gl 	
[4/27/23 12:47PM] (CC) Help. Said: Yoooo kared k3 	
[4/27/23 12:48PM] (CC) Help. Said: Kared a real one :) 	
[4/27/23 12:49PM] (CC) Help. Said: Yooo ty ty	
[4/27/23 12:54PM] Redx12 received x1 Demonlord Gloves from Ag'Thomoth!	
[4/27/23 12:58PM] Redx12 received x1 Groudon Body from Groudon!	
[4/27/23 12:58PM] Redx12 received x1 Groudon Pet from Groudon!	
[4/27/23 01:04PM] (CC) Help. Said: Welcome! 	
[4/27/23 01:04PM] Redx12 received x1 Demonlord Boots from Ag'Thomoth!	
[4/27/23 01:08PM] GLOBAL_BOSS|2139,5020,4|Said: K3 	
[4/27/23 01:08PM] Has just redeemed a $1 Scroll successfully!	
[4/27/23 01:09PM] GLOBAL_BOSS|2139,5020,4|Said: K3 all 	
[4/27/23 01:09PM] (CC) Help. Said: Oh lol wb red	
[4/27/23 01:09PM] (CC) Help. Said: Kek	
[4/27/23 01:15PM] DEFAULT|2213,3748,0|Said: Lol 	
[4/27/23 01:15PM] Gave item in trade to Entropy. Id: 15646, amount: 1	
[4/27/23 01:15PM] Receiving item from trade with Entropy Id: 10835, amount: 500078	
[4/27/23 01:15PM] DEFAULT|2213,3748,0|Said: Ty	
[4/27/23 01:15PM] Gave item in trade to Pkspirit. Id: 15647, amount: 1	
[4/27/23 01:15PM] Receiving item from trade with Pkspirit Id: 15645, amount: 1	
[4/27/23 01:33PM] (CC) Help. Said: Gzzzz!	
[4/27/23 01:34PM] Redx12 received x1 Executive Body from Gorvek!	
[4/27/23 01:35PM] DEFAULT|2222,3747,0|Said: :veigar	
[4/27/23 01:41PM] Redx12 received x1 Groudon Legs from Groudon!	
[4/27/23 01:43PM] Redx12 received x1 Executive Body from Gorvek!	
[4/27/23 01:59PM] Redx12 received x1 Nite Wings from Dragonite!	
[4/27/23 02:00PM] (CC) Help. Said: Turn off auto retal and spam 	
[4/27/23 02:01PM] Has just redeemed a $1 Scroll successfully!	
[4/27/23 02:11PM] Redx12 received x1 Onyx Griffin Pet from Onyx Griffin!	
[4/27/23 02:11PM] Player bought 10946 x 5 from Ruthie's pos shop for 845000 Billions	
[4/27/23 02:12PM] Player bought 10946 x 10 from Ruthie's pos shop for 1690000 Billions	
[4/27/23 02:12PM] Player bought 10946 x 9 from Ruthie's pos shop for 1521000 Billions	
[4/27/23 02:12PM] Player bought 10946 x 10 from Drop's pos shop for 1690000 Billions	
